데이터기준일자,전화번호,대표자명,홈페이지주소,휴무일,공휴일운영종료시각,공휴일운영시작시각,주말운영종료시각,주말운영시작시각,평일운영종료시각,평일운영시작시각,수입차요금,레저용차요금,승합차요금,대형차요금,중형차요금,소형차요금,경차요금,전기승합자동차보유대수,전기승용자동차보유대수,승합차보유대수,승용차보유대수,자동차총보유대수,보유차고지수용능력,차고지지번주소,차고지도로명주소,경도,위도,소재지지번주소,소재지도로명주소,사업장구분,업체명,제공기관코드,제공기관명
2019-05-23,031-390-4444,,,,,,,,20:00,09:00,,,,,,,,0,0,3,57,60,,,경기도 군포시 삼성로 4-5(부곡동),126.9470623,37.36225197,경기도 군포시 금정동 772-2번지,경기도 군포시 군포로 633,주사업장,제이비렌트카,4020000,경기도 군포시
2019-05-23,031-360-8888,,,,,,,,20:00,09:00,,,,,,,,0,0,4,120,124,,,경기도 군포시 군포로528번길18(당동),126.9347088,37.3366492,경기도 군포시 부곡동 1218-3번지 드림시티 4층 400호,경기도 군포시 삼성로8번길 4-5,주사업장,금봉렌트카,4020000,경기도 군포시
2019-06-17,063-626-7078,유염무,https://8881rent.modoo.at/,연중무휴,18:30,08:30,18:30,08:30,18:30,08:30,,,100000,100000,70000,,,0,0,2,4,6,10,전라북도 남원시 도통동 496-9,전라북도 남원시 춘향로 88,127.3936022,35.4223860,전라북도 남원시 도통동 496-9,전라북도 남원시 춘향로 88,영업소,(유)그린렌트,4700000,전라북도 남원시
2019-06-17,02-6240-0576,윤규선,www.ajrentacar.co.kr,연중무휴,18:30,08:30,18:30,08:30,18:30,08:30,,,,,,,,0,0,263,4168,4431,,전라북도 남원시 운봉읍 북천리 486,전라북도 남원시 운봉읍 새연동길 84-11,127.382113,35.4493591,"전라북도 남원시 향교동 285, 상가동지하1층 비117호","전라북도 남원시 동림로 129, 상가동지하1층 B117호",영업소,AJ렌트카,4700000,전라북도 남원시
2019-06-17,063-636-4972,강권영,www.yrentcar.kr,연중무휴,18:00,08:00,18:00,08:00,18:00,08:00,,,130000,130000,80000,,,0,0,3,17,20,30,전라북도 남원시 주천면 호기리 265-2,전라북도 남원시 주천면 원천로 420-5,127.390661,35.3972100,전라북도 남원시 도통동 345,전라북도 남원시 충정로 181,영업소,㈜와이렌트카,4700000,전라북도 남원시
2019-06-17,063-631-1001,김석기,,연중무휴,19:00,08:30,19:00,08:30,19:00,08:30,,,120000,120000,80000,,,0,0,3,9,12,20,전라북도 남원시 향교동 121-1,전라북도 남원시 네마실 4길 45-6,127.377833,35.4186399,전라북도 남원시 하정동 215-3,전라북도 남원시 광한서로 87,영업소,(유)삼일렌트카,4700000,전라북도 남원시
2019-06-17,063-632-2020,최명진,www.autorentcar.co.kr,연중무휴,20:00,08:00,20:00,08:00,20:00,08:00,,,130000,130000,100000,,,0,0,2,10,12,17,전라북도 남원시 도통동 505-6,전라북도 남원시 충정로 166,127.390718,35.4189408,전라북도 남원시 도통동 505-6,전라북도 남원시 충정로 166,영업소,(유)오토렌트카,4700000,전라북도 남원시
2019-06-17,063-626-1221,김숙자,www.gagalentcar.co.kr,일요일,,,19:00,08:00,19:00,08:00,250000,,130000,120000,80000,,,0,0,4,16,20,15,전라북도 남원시 동충동 436-1,전라북도 남원시 충정로 32,127.379931,35.4108610,전라북도 남원시 동충동 436-1,전라북도 남원시 충정로 32,영업소,㈜가가렌트카,4700000,전라북도 남원시
2019-07-01,1661-0946,최을용,,,,,,,22:00,10:00,,,,,,,,0,0,3,114,117,117,,인천광역시 서구 완정로165번길 8,126.702051,37.4545232,,"인천광역시 남동구 예술로 230, 108호(구월동, 청진네오스빌)",주사업장,(주)넘버원렌트카,3530000,인천광역시 남동구
2019-07-01,032-422-0093,김영주,,,,,,,00:00,00:00,,,,,,,,0,0,1,61,62,62,,인천광역시 연수구 테크노파크로 164,126.708132,37.4012671,,"인천광역시 남동구 호구포로 201, 405호(논현동, 두손지젤타워)",주사업장,(주)뉴월드렌트카,3530000,인천광역시 남동구
2019-07-01,032-423-0301,최양순,,,,,,,20:00,08:30,,,,,,,,0,0,3,80,83,83,인천광역시 강화군 양도면 삼흥리 691-1,,126.695001,37.4650872,,"인천광역시 남동구 석정로 540-6, 상가 201호(간석동, 행복누리움)",주사업장,(주)메트로렌탈엔투어,3530000,인천광역시 남동구
2019-08-29,061-753-1599,,,,,,,,23:59,00:00,,,,,,,,0,0,0,44,44,658,,전라남도 순천시 해룡면 남가리 61-3,127.4888248,34.952518,,전라남도 순천시 남문천변길 62(장천동),주사업장,㈜천하    렌트카,4820000,전라남도 순천시
2019-08-29,061-751-6380,,,,,,,,23:59,00:00,,,,,,,,0,0,2,14,16,200,,전라남도 순천시 서면 압곡길 44,127.5208044,34.984634,,전라남도 순천시 서면 압곡길 44,주사업장,㈜씨엘씨,4820000,전라남도 순천시
2019-08-29,000-0000-0000,,,,,,,,23:59,00:00,,,,,,,,0,0,0,0,0,655,,"전라남도 순천시 상사면 흘산리 426-11, 467-12",127.5224718,34.969655,,전라남도 순천시 왕지로 2,영업소,(주)에이스투어렌터카,4820000,전라남도 순천시
2019-08-29,061-751-5655,,,,,,,,23:59,00:00,,,,,,,,0,0,2,40,42,155,,전라남도 순천시 환선로 67(매곡동),127.4873727,34.961455,,전라남도 순천시 환선로 67(매곡동),주사업장,(주)에이스투어렌터카,4820000,전라남도 순천시
2019-08-29,000-0000-0000,,,,,,,,23:59,00:00,,,,,,,,0,0,0,0,0,491.5,,전라남도 순천시 조례동 1702-9,127.5198176,34.955299,,전라남도 순천시 조례동 1702-9,영업소,(유)고려렌트카,4820000,전라남도 순천시
2019-08-29,000-0000-0000,,,,,,,,23:59,00:00,,,,,,,,0,0,0,0,0,447,,전라남도 순천시 연향동 1692-5,127.5138746,34.933692,,전라남도 순천시 연향동 1692-5,영업소,(유)고려렌트카,4820000,전라남도 순천시
2019-08-29,061-726-5555,,,,,,,,23:59,00:00,,,,,,,,0,0,7,25,32,188,,전라남도 순천시 연향동 1664-2,127.5136109460,34.9326616072,,전라남도 순천시 팔마1길 5,주사업장,(유)고려렌트카,4820000,전라남도 순천시
2019-08-29,000-0000-0000,,,,,,,,23:59,00:00,,,,,,,,0,0,0,0,0,396,,전라남도 순천시 연자로 31(동외동),127.4874907,34.955495,,전라남도 순천시 연자로 31(동외동),영업소,(유)현대렌트카,4820000,전라남도 순천시
2019-08-29,061-745-4003,,,,,,,,23:59,00:00,,,,,,,,0,0,9,26,35,221.07,,전라남도 순천시 팔마로 25(장천동),127.4911867,34.9468004,,전라남도 순천시 팔마로 25(장천동),주사업장,(유)현대렌트카,4820000,전라남도 순천시
2019-10-08,062-233-8288,정상현,없음,없음,22:00,09:00,21:00,09:00,22:00,09:00,0,0,,150000,80000,50000,40000,0,0,1,130,131,2113,광주광역시 서구 덕흥동 22-4,광주광역시 서구 덕흥1길 29,126.9200855,35.1447861,,광주광역시 동구 문화전당로 26번길 4,주사업장,(주)대광렌트카,3590000,광주광역시 동구
2019-10-08,062-233-8510,임종철,없음,없음,22:00,09:00,21:00,09:00,22:00,10:00,0,0,,100000,70000,50000,40000,0,0,3,76,79,2470,광주광역시 동구 용산동 149-1,광주광역시 동구 화산로 318-17,126.9317400054,35.11762746,,"광주광역시 동구 화산로 318-17, 2층(용산동)",주사업장,(유)이지렌트카,3590000,광주광역시 동구
2019-10-08,062-521-0005,김승남,없음,없음,22:00,09:00,21:00,09:00,22:00,09:00,0,0,,150000,70000,50000,40000,0,0,7,73,80,1580,광주광역시 광산구 송학동 246,광주광역시 광산구 삼도송계안길 46-20,126.931184,35.1460869,,광주광역시 동구 지산로 21,주사업장,(주)태현렌트카,3590000,광주광역시 동구
2019-10-08,062-228-3888,이화호,없음,없음,22:00,09:00,22:00,09:00,22:00,09:00,0,0,,100000,80000,50000,0,0,0,6,46,53,1409,광주광역시 광산구 동림동 89-1,광주광역시 광산구 본량동산길 93,126.9270926,35.1456001,,"광주광역시 동구 필문대로 289번길 2-2(서석동, 2층)",주사업장,(유)태양렌트카,3590000,광주광역시 동구
2019-05-31,02-1644-1606,구옥향,smrentcar.co.kr,없음,21:00,09:00,21:00,09:00,19:00,09:00,0,0,120000,100000,70000,60000,50000,0,0,7,50,57,,서울특별시 서초구 양재동 225,서울특별시 서초구 양재대로 12길 25,127.0237110143,37.6377262949,서울특별시 강북구 수유동 229-18,서울특별시 강북구 도봉로83길 20,주사업장,㈜예성렌트카,3080000,서울특별시 강북구
2019-05-31,02-995-9999,박성호,www.abcrent.co.kr,없음,22:00,09:00,22:00,09:00,22:00,09:00,0,0,0,80000,55000,40000,30000,0,0,0,121,121,54,서울특별시 도봉구 창동 700-26,서울특별시 도봉구 노해로61길 1,127.0266075785,37.6268850154,서울특별시 강북구 미아동 197-17,서울특별시 강북구 솔매로49길 9,주사업장,에이원렌트카,3080000,서울특별시 강북구
2019-06-19,061-332-1230,강하영,,,,,,,18:00,09:00,,,,,,,,0,0,0,0,0,,,전라남도 영암군 영암읍 낭주로 163,126.702073,34.797136,,전라남도 영암군 영암읍 동문로 15,영업소,(주)태준렌트카,4940000,전라남도 영암군
2019-06-19,1599-9111,"최신원, 박상규",,,,,,,18:00,09:00,,,,,,,,0,28,383,21971,22354,,전라남도 영암군 삼호읍 삼포리 1894,,126.697777,34.800635,,전라남도 영암군 영암읍 군청로 1-9,영업소,SK네트웍스(주),4940000,전라남도 영암군
2019-06-19,062-511-7210,박해승,,,,,,,18:00,09:00,,,,,,,,0,0,4,77,81,,전라남도 영암군 삼호읍 삼포리 1898,,126.687984,34.874279,,전라남도 영암군 신북면 예향로 2368,영업소,명가렌트카,4940000,전라남도 영암군
2019-06-19,062-714-1815,임동찬,,,,,,,18:00,09:00,,,,,,,,0,0,1,56,57,,전라남도 영암군 군서면 동구림리 485-9,,126.654744,34.776311,,전라남도 영암군 군서면 군서공단로 60-10,영업소,(주)채움씨앤씨,4940000,전라남도 영암군
2019-04-30,031-706-6333,,,,,,,,19:00,09:00,,,,,,,,0,0,3,93,96,96,경기도 성남시 분당구 서현동 136-3,경기도 성남시 분당구 구미로9번길 25,127.1368928,37.38397636,경기도 성남시 분당구 서현동 136-3번지,경기도 성남시 분당구 새마을로 51번길9-3(서현동),주사업장,㈜한길렌트카,3780000,경기도 성남시
2019-04-30,031-721-6838,,,,,,,,19:00,09:00,,,,,,,,0,0,4,39,43,50,"경기도 성남시 성남시 중원구 도촌로 8번길 5 (도촌동, 래일스타 P01호)",경기도 성남시 중원구 도촌동 579,127.151074,37.4149179,경기도 성남시 중원구 도촌동 579번지 레일스타 201호,"경기도 성남시 중원구 도촌로 8번길5,201호 (도촌동 레일스타)",주사업장,㈜필립모터스,3780000,경기도 성남시
2019-04-30,031-759-9088,,,,,,,,19:00,09:00,,,,,,,,0,0,8,149,167,167,경기도 성남시 분당구 수내동9-4 현대오피스 초림주차장(6층),경기도 성남시 분당구  황새울로240번길 3,127.1265038,37.4599326,경기도 성남시 수정구 복정동 677-8번지 동광빌딩 4층,경기도 성남시 수정구 복정로 77(복정동)동광빌딩4층,주사업장,㈜티엔비렌트카,3780000,경기도 성남시
2019-04-30,031-715-8855,,,,,,,,19:00,09:00,,,,,,,,0,0,0,10,10,10,경기도 성남시 분당구 금곡동 150번지 미금파크 6층,경기도 성남시 분당구 성남대로172번길 24,127.1115452,37.35080852,경기도 성남시 분당구 금곡동 150번지 미금파크빌딩 726호,경기도 성남시 분당구 성남대로 172번길24(금곡동) 미금파크빌딩 726호,주사업장,㈜태경렌트카,3780000,경기도 성남시
2019-04-30,1899-3408,,,,,,,,19:00,09:00,,,,,,,,0,0,0,60,60,60,경기도 성남시 분당구 정자일로227(백궁지엔느) 5~7층,경기도 성남시 분당구 정자동 12-1,127.1148132,37.3706093,경기도 성남시 분당구 정자동 54-1번지 404-1호,"경기도 성남시 분당구 내정로 113번길4, 404-1호",주사업장,㈜커뮤니카,3780000,경기도 성남시
2019-04-30,031-708-8550,,,,,,,,19:00,09:00,,,,,,,,0,0,2,96,98,98,경기도 성남시 성남시 분당구 정자일로 227,경기도 성남시 정자동 12-1,127.1181832,37.4013355,경기도 성남시 분당구 야탑동 165번지 목련마을 상가동 104호,"경기도 성남시 분당구 판교로 607,상가동104호 (야탑동 목련마을)",주사업장,㈜카엔퍼블릭,3780000,경기도 성남시
2019-05-31,02-599-0333,,,,,,,,19:00,09:00,,,,,,,0,0,0,0,10,10,,광주광역시 동구 금동 41외 5필지,광주광역시 동구 백서로119번길 21(금동),126.850875,35.157482,,"광주광역시 서구 시청로 97, 1511호(치평동, 중흥S클래스스카이31)",영업소,투투렌트카,3210000,서울특별시 서초구
2019-05-31,02-599-0333,,,,,,,,19:00,09:00,,,,,,,0,0,0,0,10,10,,,대전광역시 서구 둔산남로 50(탄방동),127.387637,36.429866,,"대전광역시 유성구 테크노1로 12-22, A동 103호(관평동, 디티비안오피스텔)",영업소,투투렌트카,3210000,서울특별시 서초구
2019-05-31,02-599-0333,,,,,,,,19:00,09:00,,,,,,,0,0,0,0,5,5,,,경상남도 창원시 성산구 마디미로38번길 11 코끼리주차장 7층(상남동),128.592383,35.221978,,경상남도 창원시 마산회원구 양덕로13 703호(양덕동),영업소,투투렌트카,3210000,서울특별시 서초구
2019-05-31,02-599-0333,,,,,,,,19:00,09:00,,,,,,,0,0,0,0,10,10,,부산광역시 사상구 괘법동 537-3,부산광역시 사상구 사상로212번길 32(괘법동),129.127418,35.157325,,"부산광역시 수영구 광안해변로 311, 제1층122, 122-1, 122-2, 122-3호",영업소,투투렌트카,3210000,서울특별시 서초구
2019-05-31,02-599-0333,,,,,,,,19:00,09:00,,,,,,,0,0,0,0,5,5,,인천광역시 연수구 송도동 24-5,인천광역시 연수구 테크노파크로 164(송도동),126.630272,37.395294,,"인천광역시 연수구 아트센터대로 203, 비동 1621호",영업소,투투렌트카,3210000,서울특별시 서초구
2019-05-31,02-599-0333,,,,,,,,19:00,09:00,,,,,,,0,0,0,0,5,5,,경기도 성남시 분당구 정자동 12-1,경기도 성남시 분당구 정자일로 227(정자동),127.108316,37.350746,,"경기도 성남시 분당구 성남대로 165(금곡동, 천사의도시오피스텔 1차 766호)",영업소,투투렌트카,3210000,서울특별시 서초구
2019-05-31,02-599-0333,,,,,,,,19:00,09:00,,,,,,,0,0,0,0,40,40,,"서울특별시 서초구 신반포로3길 8, B2","서울특별시 서초구 신반포로3길 8, B2",126.986873,37.502074,,"서울특별시 서초구 신반포로3길 8  610호, 611호(반포동)",주사업장,투투렌트카,3210000,서울특별시 서초구
2019-05-31,02-599-0333,,,,,,,,19:00,09:00,,,,,,,0,0,0,0,23,23,,서울특별시 서초구 서초동 1321-11,서울특별시 서초구 서초대로 398(서초동),126.986873,37.502074,,"서울특별시 서초구 신반포로3길 8  610호, 611호(반포동)",주사업장,투투렌트카,3210000,서울특별시 서초구
2019-05-31,02-599-0333,,,,,,,,19:00,09:00,,,,,,,0,0,0,0,30,30,,서울특별시 강동구 성내동 199-10,서울특별시 강동구 천호대로 1102(성내동),126.986873,37.502074,,"서울특별시 서초구 신반포로3길 8  610호, 611호(반포동)",주사업장,투투렌트카,3210000,서울특별시 서초구
2019-05-31,02-599-0333,,,,,,,,19:00,09:00,,,,,,,0,0,0,0,60,60,,서울특별시 서초구 양재동 225-5,서울특별시 서초구 양재대로12길 25(양재동),126.986873,37.502074,,"서울특별시 서초구 신반포로3길 8  610호, 611호(반포동)",주사업장,투투렌트카,3210000,서울특별시 서초구
2019-05-31,02-599-0333,,,,,,,,19:00,09:00,,,,,,,0,0,0,0,30,30,,,서울특별시 동대문구 청계천로 525 청계주차장,126.986873,37.502074,,"서울특별시 서초구 신반포로3길 8  610호, 611호(반포동)",주사업장,투투렌트카,3210000,서울특별시 서초구
2019-05-31,02-599-0333,,,,,,,,19:00,09:00,,,,,,,0,0,0,0,30,30,,서울특별시 영등포구 영등포동4가 123,서울특별시 영등포구 영등포로34길 9(영등포동4가),126.986873,37.502074,,"서울특별시 서초구 신반포로3길 8  610호, 611호(반포동)",주사업장,투투렌트카,3210000,서울특별시 서초구
2019-05-31,02-599-0333,,,,,,,,19:00,09:00,,,,,,,0,0,0,2,244,246,,,서울특별시 강서구 마곡서로 101,126.986873,37.502074,,"서울특별시 서초구 신반포로3길 8  610호, 611호(반포동)",주사업장,투투렌트카,3210000,서울특별시 서초구
2019-05-31,02-599-0333,,,,,,,,19:00,09:00,,,,,,,0,0,0,0,50,50,,,서울특별시 금천구 시흥대로 435 (독산동),126.986873,37.502074,,"서울특별시 서초구 신반포로3길 8  610호, 611호(반포동)",주사업장,투투렌트카,3210000,서울특별시 서초구
2019-05-31,02-571-5500,,,,,,,,18:00,09:00,,,,,,,0,0,0,0,57,57,,,서울특별시 성북구 보문로 168(삼선동 5가),127.012742,37.513006,,서울특별시 서초구 잠원로4길 54 116호(잠원동),주사업장,케이티앤에스,3210000,서울특별시 서초구
2019-05-31,02-592-0079,,,,,,,,18:00,08:30,,,,,,,0,0,0,0,11,11,,서울특별시 서초구 우면동 700,서울특별시 서초구 우면동 700,127.005560,37.511685,,서울특별시 서초구 신반포로23길 78-9(잠원동),주사업장,빵빵카,3210000,서울특별시 서초구
2019-05-31,02-592-0079,,,,,,,,18:00,08:30,,,,,,,0,0,0,3,70,73,,,서울특별시 서초구 성촌4길 19,127.0222599,37.511685,,서울특별시 서초구 신반포로23길 78-9(잠원동),주사업장,빵빵카,3210000,서울특별시 서초구
2019-05-31,02-575-6486,,,,,,,,18:00,09:00,,,,,,,0,0,0,0,28,28,,,경기도 성남시 수정구 시민로 173(신흥동),127.142342,37.443393,,경기도 성남시 수정구 시민로 173(신흥동),영업소,강남렌트카,3210000,서울특별시 서초구
2019-05-31,02-575-6486,,,,,,,,18:00,09:00,,,,,,,0,0,0,0,34,34,,,서울특별시 영등포구 국회대로22길20,126.8901326,37.483516,,"서울특별시 서초구 바우뫼로 41길 72-2, 301호",주사업장,강남렌트카,3210000,서울특별시 서초구
